pokedex_number,pokemon_name,type_1,type_2,ability_1,ability_2,ability_3,number_pokemon_with_typing,primary_color,shape,height,weight,bmi,hit_points,attack,defense,special_attack,special_defense,speed,total_stats,mean,standard_deviation,capture_rate,generation,base_happiness,base_experience,exp_type,exp_to_level_100,can_evolve,evolves_from,final_evolution,mega_evolution,is_default,baby_pokemon,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,genus,egg_group_1,egg_group_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
235,Smeargle,Normal,,Own Tempo,Technician,Moody,71,White,Upright,1.20,58.00,40.30,55,20,35,20,45,75,250,41.67,19.51,45,2,70,88,Fast,800000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Painter ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
236,Tyrogue,Fighting,,Guts,Steadfast,Vital Spirit,29,Purple,Humanoid,0.70,21.00,42.90,35,35,35,35,35,35,210,35.00,0.00,75,2,70,42,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Scuffle ,Undiscovered,,25,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
237,Hitmontop,Fighting,,Intimidate,Technician,Steadfast,29,Brown,Upright,1.40,48.00,24.50,50,95,95,35,110,70,455,75.83,26.68,45,2,70,159,Medium Fast,1000000,FALSE,Tyrogue,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Handstand ,Human-Like,,25,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
238,Smoochum,Ice,Psychic,Oblivious,Forewarn,Hydration,5,Pink,Humanoid,0.40,6.00,37.50,45,30,15,85,65,65,305,50.83,23.53,45,2,70,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Kiss ,Undiscovered,,25,1.00,2.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,2.00,2.00,2.00,1.00,2.00,2.00,1.00
239,Elekid,Electric,,Static,Vital Spirit,,34,Yellow,Humanoid,0.60,23.50,65.30,45,63,37,65,55,95,360,60.00,18.43,45,2,70,72,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Electric ,Undiscovered,,25,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
240,Magby,Fire,,Flame Body,Vital Spirit,,34,Red,Upright,0.70,21.40,43.70,45,75,37,70,55,83,365,60.83,16.48,45,2,70,73,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Live Coal ,Undiscovered,,25,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,0.50
241,Miltank,Normal,,Thick Fat,Scrappy,Sap Sipper,71,Pink,Upright,1.20,75.50,52.40,95,80,105,40,70,100,490,81.67,22.11,45,2,70,172,Slow,1250000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Milk Cow ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
242,Blissey,Normal,,Natural Cure,Serene Grace,Healer,71,Pink,Humanoid,1.50,46.80,20.80,255,10,10,75,135,55,540,90.00,85.15,30,2,140,608,Fast,800000,FALSE,Chansey,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Happiness ,Fairy,,40,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
243,Raikou,Electric,,Pressure,Inner Focus,,34,Yellow,Quadruped,1.90,178.00,49.30,90,85,75,115,100,115,580,96.67,14.91,3,2,35,261,Slow,1250000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.000,Thunder ,Undiscovered,,80,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
244,Entei,Fire,,Pressure,Inner Focus,,34,Brown,Quadruped,2.10,198.00,44.90,115,115,85,90,75,100,580,96.67,14.91,3,2,35,261,Slow,1250000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.000,Volcano ,Undiscovered,,80,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,0.50
245,Suicune,Water,,Pressure,Inner Focus,,72,Blue,Quadruped,2.00,187.00,46.80,100,75,115,90,115,85,580,96.67,14.91,3,2,35,261,Slow,1250000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.000,Aurora ,Undiscovered,,80,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
246,Larvitar,Rock,Ground,Guts,Sand Veil,,9,Green,Upright,0.60,72.00,200.00,50,64,50,45,50,41,300,50.00,7.09,45,2,35,60,Slow,1250000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Rock Skin ,Monster,,40,0.50,0.50,4.00,0.00,4.00,2.00,2.00,0.25,2.00,0.50,1.00,1.00,0.50,1.00,1.00,1.00,2.00,1.00
247,Pupitar,Rock,Ground,Shed Skin,,,9,Gray,Squiggle,1.20,152.00,105.60,70,84,70,65,70,51,410,68.33,9.71,45,2,35,144,Slow,1250000,TRUE,Larvitar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Hard Shell ,Monster,,40,0.50,0.50,4.00,0.00,4.00,2.00,2.00,0.25,2.00,0.50,1.00,1.00,0.50,1.00,1.00,1.00,2.00,1.00
248,Mega Tyranitar,Rock,Dark,Sand Stream,,,2,Green,Upright,2.50,255.00,40.80,100,164,150,95,120,71,700,116.67,32.13,45,6,35,315,Slow,1250000,FALSE,Pupitar,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.500,Armor ,Monster,,40,0.50,0.50,2.00,1.00,2.00,1.00,4.00,0.50,2.00,0.50,0.00,2.00,1.00,0.50,1.00,0.50,2.00,2.00
248,Tyranitar,Rock,Dark,Sand Stream,Unnerve,,2,Green,Upright,2.00,202.00,50.50,100,134,110,95,100,61,600,100.00,21.61,45,2,35,270,Slow,1250000,FALSE,Pupitar,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.500,Armor ,Monster,,40,0.50,0.50,2.00,1.00,2.00,1.00,4.00,0.50,2.00,0.50,0.00,2.00,1.00,0.50,1.00,0.50,2.00,2.00
249,Lugia,Psychic,Flying,Pressure,Multiscale,,8,White,Wings,5.20,216.00,8.00,106,90,130,90,154,110,680,113.33,22.68,3,2,0,306,Slow,1250000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.000,Diving ,Undiscovered,,120,1.00,1.00,1.00,2.00,0.50,2.00,0.25,1.00,0.00,1.00,0.50,1.00,2.00,2.00,1.00,2.00,1.00,1.00
250,Ho-Oh,Fire,Flying,Pressure,Regenerator,,7,Red,Wings,3.80,199.00,13.80,106,130,90,110,154,90,680,113.33,22.68,3,2,0,306,Slow,1250000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.000,Rainbow ,Undiscovered,,120,1.00,0.50,2.00,2.00,0.25,1.00,0.50,1.00,0.00,1.00,1.00,0.25,4.00,1.00,1.00,1.00,0.50,0.50
251,Celebi,Psychic,Grass,Natural Cure,,,4,Green,Humanoid,0.60,5.00,13.90,100,100,100,100,100,100,600,100.00,0.00,45,2,100,270,Medium Slow,1059860,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.000,Time Travel ,Undiscovered,,120,1.00,2.00,0.50,0.50,0.50,2.00,0.50,2.00,0.50,2.00,0.50,4.00,1.00,2.00,1.00,2.00,1.00,1.00
252,Treecko,Grass,,Overgrow,Unburden,,43,Green,Upright,0.50,5.00,20.00,40,45,35,65,55,70,310,51.67,12.80,45,3,70,62,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Wood Gecko ,Monster,Dragon,20,1.00,2.00,0.50,0.50,0.50,2.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00
253,Grovyle,Grass,,Overgrow,Unburden,,43,Green,Upright,0.90,21.60,26.70,50,65,45,85,65,95,405,67.50,17.74,45,3,70,142,Medium Slow,1059860,TRUE,Treecko,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Wood Gecko ,Monster,Dragon,20,1.00,2.00,0.50,0.50,0.50,2.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00
254,Mega Sceptile,Grass,Dragon,Lightning Rod,,,5,Green,Upright,1.90,55.20,15.30,70,110,75,145,85,145,630,105.00,30.96,45,6,70,284,Medium Slow,1059860,FALSE,Grovyle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.125,Forest ,Monster,Dragon,20,1.00,1.00,0.25,0.25,0.25,4.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,2.00
254,Sceptile,Grass,,Overgrow,Unburden,,43,Green,Upright,1.70,52.20,18.10,70,85,65,105,85,120,530,88.33,19.08,45,3,70,239,Medium Slow,1059860,FALSE,Grovyle,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.125,Forest ,Monster,Dragon,20,1.00,2.00,0.50,0.50,0.50,2.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00
255,Torchic,Fire,,Blaze,Speed Boost,,34,Red,Legs,0.40,2.50,15.60,45,60,40,70,50,45,310,51.67,10.27,45,3,70,62,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Chick ,Field,,20,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,0.50
256,Combusken,Fire,Fighting,Blaze,Speed Boost,,7,Red,Upright,0.90,19.50,24.10,60,85,60,85,60,55,405,67.50,12.50,45,3,70,142,Medium Slow,1059860,TRUE,Torchic,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Young Fowl ,Field,,20,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,2.00,2.00,0.25,1.00,1.00,1.00,0.50,0.50,1.00
257,Blaziken,Fire,Fighting,Blaze,Speed Boost,,7,Red,Upright,1.90,52.00,14.40,80,120,70,110,70,80,530,88.33,19.51,45,3,70,239,Medium Slow,1059860,FALSE,Combusken,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.125,Blaze ,Field,,20,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,2.00,2.00,0.25,1.00,1.00,1.00,0.50,0.50,1.00
257,Mega Blaziken,Fire,Fighting,Speed Boost,,,7,Red,Upright,1.90,52.00,14.40,80,160,80,130,80,100,630,105.00,30.41,45,6,70,284,Medium Slow,1059860,FALSE,Combusken,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.125,Blaze ,Field,,20,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,2.00,2.00,0.25,1.00,1.00,1.00,0.50,0.50,1.00
258,Mudkip,Water,,Torrent,Damp,,72,Blue,Quadruped,0.40,7.60,47.50,50,70,50,50,50,40,310,51.67,8.98,45,3,70,62,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Mud Fish ,Monster,Water 1,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
259,Marshtomp,Water,Ground,Torrent,Damp,,10,Blue,Upright,0.70,28.00,57.10,70,85,70,60,70,50,405,67.50,10.70,45,3,70,142,Medium Slow,1059860,TRUE,Mudkip,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Mud Fish ,Monster,Water 1,20,1.00,0.50,1.00,0.00,4.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,1.00
260,Mega Swampert,Water,Ground,Swift Swim,,,10,Blue,Upright,1.90,102.00,28.30,100,150,110,95,110,70,635,105.83,23.88,45,6,70,286,Medium Slow,1059860,FALSE,Marshtomp,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.125,Mud Fish ,Monster,Water 1,20,1.00,0.50,1.00,0.00,4.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,1.00
260,Swampert,Water,Ground,Torrent,Damp,,10,Blue,Upright,1.50,81.90,36.40,100,110,90,85,90,60,535,89.17,15.39,45,3,70,241,Medium Slow,1059860,FALSE,Marshtomp,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.125,Mud Fish ,Monster,Water 1,20,1.00,0.50,1.00,0.00,4.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,1.00
261,Poochyena,Dark,,Run Away,Quick Feet,Rattled,14,Gray,Quadruped,0.50,13.60,54.40,35,55,35,30,30,35,220,36.67,8.50,255,3,70,56,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Bite ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,2.00,1.00,0.50,1.00,0.50,1.00,2.00
262,Mightyena,Dark,,Intimidate,Quick Feet,Moxie,14,Gray,Quadruped,1.00,37.00,37.00,70,90,70,60,60,70,420,70.00,10.00,127,3,70,147,Medium Fast,1000000,FALSE,Poochyena,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Bite ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,2.00,1.00,0.50,1.00,0.50,1.00,2.00
263,Galarian Zigzagoon,Dark,Normal,Pickup,Gluttony,Quick Feet,5,Brown,Quadruped,0.40,17.50,109.40,38,30,41,30,41,60,240,40.00,10.05,255,8,70,56,Medium Fast,1000000,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.500,Tiny Raccoon ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,0.00,2.00,1.00,0.00,1.00,0.50,1.00,2.00
263,Zigzagoon,Normal,,Pickup,Gluttony,Quick Feet,71,Brown,Quadruped,0.40,17.50,109.40,38,30,41,30,41,60,240,40.00,10.05,255,3,70,56,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Tiny Raccoon ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
264,Galarian Linoone,Dark,Normal,Pickup,Gluttony,Quick Feet,5,White,Quadruped,0.50,32.50,130.00,78,70,61,50,61,100,420,70.00,15.95,90,8,70,147,Medium Fast,1000000,TRUE,Zigzagoon,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.500,Rushing ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,0.00,2.00,1.00,0.00,1.00,0.50,1.00,2.00
264,Linoone,Normal,,Pickup,Gluttony,Quick Feet,71,White,Quadruped,0.50,32.50,130.00,78,70,61,50,61,100,420,70.00,15.95,90,3,70,147,Medium Fast,1000000,TRUE,Zigzagoon,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Rushing ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
265,Wurmple,Bug,,Shield Dust,Run Away,,19,Red,Armor,0.30,3.60,40.00,45,45,35,20,30,20,195,32.50,10.31,255,3,70,56,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Worm ,Bug,,15,1.00,2.00,1.00,1.00,0.50,1.00,0.50,1.00,0.50,2.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00
266,Silcoon,Bug,,Shed Skin,,,19,White,Ball,0.60,10.00,27.80,50,35,55,25,25,15,205,34.17,14.26,120,3,70,72,Medium Fast,1000000,FALSE,Wurmple,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Cocoon ,Bug,,15,1.00,2.00,1.00,1.00,0.50,1.00,0.50,1.00,0.50,2.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00
267,Beautifly,Bug,Flying,Swarm,Rivalry,,14,Yellow,Bug-Wings,1.00,28.40,28.40,60,70,50,100,50,65,395,65.83,16.94,45,3,70,178,Medium Fast,1000000,FALSE,Silcoon,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Butterfly ,Bug,,15,1.00,2.00,1.00,2.00,0.25,2.00,0.25,1.00,0.00,2.00,1.00,0.50,4.00,1.00,1.00,1.00,1.00,1.00
268,Cascoon,Bug,,Shed Skin,,,19,Purple,Ball,0.70,11.50,23.50,50,35,55,25,25,15,205,34.17,14.26,120,3,70,72,Medium Fast,1000000,FALSE,Wurmple,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Cocoon ,Bug,,15,1.00,2.00,1.00,1.00,0.50,1.00,0.50,1.00,0.50,2.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00
269,Dustox,Bug,Poison,Shield Dust,Compound Eyes,,13,Green,Bug-Wings,1.20,31.60,21.90,60,50,70,50,90,65,385,64.17,13.67,45,3,70,173,Medium Fast,1000000,FALSE,Cascoon,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Poison Moth ,Bug,,15,1.00,2.00,1.00,1.00,0.25,1.00,0.25,0.50,1.00,2.00,2.00,0.50,2.00,1.00,1.00,1.00,1.00,0.50
270,Lotad,Water,Grass,Swift Swim,Rain Dish,Own Tempo,3,Green,Armor,0.50,2.60,10.40,40,30,30,40,50,30,220,36.67,7.45,255,3,70,44,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Water Weed ,Water 1,Grass,15,1.00,1.00,0.25,1.00,1.00,1.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,1.00,1.00,0.50,1.00
271,Lombre,Water,Grass,Swift Swim,Rain Dish,Own Tempo,3,Green,Humanoid,1.20,32.50,22.60,60,50,50,60,70,50,340,56.67,7.45,120,3,70,119,Medium Slow,1059860,TRUE,Lotad,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Jolly ,Water 1,Grass,15,1.00,1.00,0.25,1.00,1.00,1.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,1.00,1.00,0.50,1.00
272,Ludicolo,Water,Grass,Swift Swim,Rain Dish,Own Tempo,3,Green,Humanoid,1.50,55.00,24.40,80,70,70,90,100,70,480,80.00,11.55,45,3,70,216,Medium Slow,1059860,FALSE,Lombre,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Carefree ,Water 1,Grass,15,1.00,1.00,0.25,1.00,1.00,1.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,1.00,1.00,0.50,1.00
273,Seedot,Grass,,Chlorophyll,Early Bird,Pickpocket,43,Brown,Legs,0.50,4.00,16.00,40,40,50,30,30,30,220,36.67,7.45,255,3,70,44,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Acorn ,Field,Grass,15,1.00,2.00,0.50,0.50,0.50,2.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00
274,Nuzleaf,Grass,Dark,Chlorophyll,Early Bird,Pickpocket,4,Brown,Humanoid,1.00,28.00,28.00,70,70,40,60,40,60,340,56.67,12.47,120,3,70,119,Medium Slow,1059860,TRUE,Seedot,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Wily ,Field,Grass,15,1.00,2.00,0.50,0.50,0.50,2.00,2.00,2.00,0.50,2.00,0.00,4.00,1.00,0.50,1.00,0.50,1.00,2.00
275,Shiftry,Grass,Dark,Chlorophyll,Early Bird,Pickpocket,4,Brown,Humanoid,1.30,59.60,35.30,90,100,60,90,60,80,480,80.00,15.28,45,3,70,216,Medium Slow,1059860,FALSE,Nuzleaf,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Wicked ,Field,Grass,15,1.00,2.00,0.50,0.50,0.50,2.00,2.00,2.00,0.50,2.00,0.00,4.00,1.00,0.50,1.00,0.50,1.00,2.00
276,Taillow,Normal,Flying,Guts,Scrappy,,27,Blue,Wings,0.30,2.30,25.60,40,55,30,30,30,85,270,45.00,20.00,200,3,70,54,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Tiny Swallow ,Flying,,15,1.00,1.00,1.00,2.00,0.50,2.00,1.00,1.00,0.00,1.00,1.00,0.50,2.00,0.00,1.00,1.00,1.00,1.00
277,Swellow,Normal,Flying,Guts,Scrappy,,27,Blue,Wings,0.70,19.80,40.40,60,85,60,75,50,125,455,75.83,24.73,45,3,70,159,Medium Slow,1059860,FALSE,Taillow,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Swallow ,Flying,,15,1.00,1.00,1.00,2.00,0.50,2.00,1.00,1.00,0.00,1.00,1.00,0.50,2.00,0.00,1.00,1.00,1.00,1.00
278,Wingull,Water,Flying,Keen Eye,Hydration,Rain Dish,8,White,Wings,0.60,9.50,26.40,40,30,30,55,30,85,270,45.00,20.00,190,3,70,54,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Seagull ,Water 1,Flying,20,1.00,0.50,0.50,4.00,1.00,1.00,0.50,1.00,0.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00
279,Pelipper,Water,Flying,Keen Eye,Drizzle,Rain Dish,8,Yellow,Wings,1.20,28.00,19.40,60,50,100,95,70,65,440,73.33,18.18,45,3,70,154,Medium Fast,1000000,FALSE,Wingull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Water Bird ,Water 1,Flying,20,1.00,0.50,0.50,4.00,1.00,1.00,0.50,1.00,0.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00
280,Ralts,Psychic,Fairy,Synchronize,Trace,Telepathy,9,White,Humanoid,0.40,6.60,41.30,28,25,25,45,35,40,198,33.00,7.64,235,3,35,40,Slow,1250000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Feeling ,Human-Like,Amorphous,20,1.00,1.00,1.00,1.00,1.00,1.00,0.25,2.00,1.00,1.00,0.50,1.00,1.00,2.00,0.00,1.00,2.00,1.00
281,Kirlia,Psychic,Fairy,Synchronize,Trace,Telepathy,9,White,Humanoid,0.80,20.20,31.60,38,35,35,65,55,50,278,46.33,11.28,120,3,35,97,Slow,1250000,TRUE,Ralts,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Emotion ,Human-Like,Amorphous,20,1.00,1.00,1.00,1.00,1.00,1.00,0.25,2.00,1.00,1.00,0.50,1.00,1.00,2.00,0.00,1.00,2.00,1.00
282,Gardevoir,Psychic,Fairy,Synchronize,Trace,Telepathy,9,White,Humanoid,1.60,48.40,18.90,68,65,65,125,115,80,518,86.33,24.51,45,3,35,233,Slow,1250000,FALSE,Kirlia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.500,Embrace ,Human-Like,Amorphous,20,1.00,1.00,1.00,1.00,1.00,1.00,0.25,2.00,1.00,1.00,0.50,1.00,1.00,2.00,0.00,1.00,2.00,1.00
282,Mega Gardevoir,Psychic,Fairy,Pixilate,,,9,White,Humanoid,1.60,48.40,18.90,68,85,65,165,135,100,618,103.00,36.22,45,6,35,278,Slow,1250000,FALSE,Kirlia,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.500,Embrace ,Human-Like,Amorphous,20,1.00,1.00,1.00,1.00,1.00,1.00,0.25,2.00,1.00,1.00,0.50,1.00,1.00,2.00,0.00,1.00,2.00,1.00
283,Surskit,Bug,Water,Swift Swim,Rain Dish,,5,Blue,Armor,0.50,1.70,6.80,40,30,32,50,52,65,269,44.83,12.20,200,3,70,54,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Pond Skater ,Water 1,Bug,15,1.00,1.00,0.50,2.00,1.00,0.50,0.50,1.00,0.50,2.00,1.00,1.00,2.00,1.00,1.00,1.00,0.50,1.00
